"name","age","gender","length_service","absent_hours","distribution_centers_id","location","latitude","longitude"
"Tomlinson Nicholas","39.22484493","M","2.982161542","35.72035128",1,"Memphis TN","35.1174","-89.9711"
"Sammons Zane","51.29056616","M","4.805615496","86.62620285",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Bradshaw Sean","34.19339909","M","3.92706981","7.104678924",7,"Philadelphia PA","39.95","-75.1667"
"Williams Mary","65.34360722","F","3.503496701","224.5356929",8,"Mobile AL","30.6944","-88.0431"
"Marquez Kevin","64.5536522","M","5.14691177","135.9373523",5,"New Orleans LA","29.95","-90.0667"
"Sakamoto Shirley","46.01708584","F","5.456819435","79.39813501",7,"Philadelphia PA","39.95","-75.1667"
"Leonard Mark","35.28640242","M","6.10132278","14.10243365",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Coleman Lawrence","49.2527049","M","6.346174941","56.89224804",7,"Philadelphia PA","39.95","-75.1667"
"Healy Cary","31.87551625","M","5.66173458","0",9,"Charleston SC","32.7833","-79.9333"
"Carvajal Charles","28.62180391","M","5.909308732","0",9,"Charleston SC","32.7833","-79.9333"
"Lafleur Michael","31.24224527","M","4.56065869","16.92229906",9,"Charleston SC","32.7833","-79.9333"
"Sanor Elizabeth","48.52231595","F","3.025366407","42.99806786",7,"Philadelphia PA","39.95","-75.1667"
"Dale Cheryl","49.34743652","F","4.91666065","116.3604565",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Nash Laura","34.54086717","F","7.47580411","54.57614802",2,"Chicago IL","41.8369","-87.6847"
"Roberts Sherry","49.33731024","F","7.376487444","122.1965115",5,"New Orleans LA","29.95","-90.0667"
"Ruiz Samuel","41.52784324","M","3.774458688","44.46225714",2,"Chicago IL","41.8369","-87.6847"
"Lew Mark","49.89358711","M","3.846728609","101.2146338",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Smith Gail","49.60119548","F","3.869577955","62.44866175",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Rivera Steve","38.2593571","M","4.801413472","51.21972116",1,"Memphis TN","35.1174","-89.9711"
"Legrand Jennifer","44.07561367","F","7.910701363","116.1189992",5,"New Orleans LA","29.95","-90.0667"
"Eaton Tracy","53.71958497","M","5.33446149","101.3299539",9,"Charleston SC","32.7833","-79.9333"
"Ward Roberta","28.99182697","F","5.907976426","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Cranford Charles","38.57377575","M","4.179690812","0",3,"Houston TX","29.7604","-95.3698"
"Santos Emily","43.7209776","F","4.667891732","116.455015",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Faulkner Felicia","31.09602596","F","4.994067474","10.82823384",5,"New Orleans LA","29.95","-90.0667"
"Roberson Jessie","42.01224305","F","2.943979652","81.74628366",2,"Chicago IL","41.8369","-87.6847"
"Houston Fernando","37.09054404","M","2.677987759","0",7,"Philadelphia PA","39.95","-75.1667"
"Vargas Vaughn","42.71571556","M","4.531315393","49.28930059",1,"Memphis TN","35.1174","-89.9711"
"Stjohn Harold","41.69086411","M","5.387398537","61.21024159",8,"Mobile AL","30.6944","-88.0431"
"Kyle Arthur","45.25671526","M","2.771993621","23.10054303",8,"Mobile AL","30.6944","-88.0431"
"Johnson Patricia","39.52950169","F","7.032907041","78.79600919",2,"Chicago IL","41.8369","-87.6847"
"Carbaugh Douglas","40.40774362","M","5.240293714","45.75532213",10,"Savannah GA","32.0167","-81.1167"
"Richards David","47.54515831","M","4.682086216","91.36584451",9,"Charleston SC","32.7833","-79.9333"
"Finkle Karen","48.75480562","F","4.706603522","47.9703359",1,"Memphis TN","35.1174","-89.9711"
"Flores Gertrude","43.63330197","F","5.149610532","75.67540293",8,"Mobile AL","30.6944","-88.0431"
"Vasquez Tracy","45.85776908","F","5.025975597","82.28895023",5,"New Orleans LA","29.95","-90.0667"
"Dixon Stanley","51.87666323","M","1.690127696","101.4919655",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Flores Justin","32.93499434","M","1.455067211","80.72392258",8,"Mobile AL","30.6944","-88.0431"
"Kenyon Karen","38.99608315","F","4.52061278","45.45783963",3,"Houston TX","29.7604","-95.3698"
"Lusk Jim","46.98602067","M","5.546088144","121.9120469",9,"Charleston SC","32.7833","-79.9333"
"Paris Carmela","51.08054382","F","6.161499858","132.2199826",8,"Mobile AL","30.6944","-88.0431"
"Greene Kristy","44.44288727","F","5.367758051","74.66189434",4,"Los Angeles CA","34.05","-118.25"
"Brunt Robert","46.91506223","M","6.136616302","67.37964785",2,"Chicago IL","41.8369","-87.6847"
"Jameson Maria","39.32980807","F","6.275860046","41.4412243",10,"Savannah GA","32.0167","-81.1167"
"Norman Dennis","35.03143444","M","4.887651016","45.30285879",8,"Mobile AL","30.6944","-88.0431"
"Hightower Shawn","27.28233907","M","5.814838547","26.83982511",9,"Charleston SC","32.7833","-79.9333"
"Olds Tyler","33.98265691","M","3.00255361","25.40309294",8,"Mobile AL","30.6944","-88.0431"
"Roth Guy","42.0233168","M","7.221399725","64.49213956",9,"Charleston SC","32.7833","-79.9333"
"Trice Virginia","44.60940979","F","1.150268533","85.54822071",1,"Memphis TN","35.1174","-89.9711"
"Hines Spencer","56.53674907","M","5.21703417","112.0515212",7,"Philadelphia PA","39.95","-75.1667"
"Martens Melinda","47.29010084","F","2.48094633","10.28347969",1,"Memphis TN","35.1174","-89.9711"
"Thompson Cesar","36.60165632","M","4.395310853","74.19278907",4,"Los Angeles CA","34.05","-118.25"
"Morris Jessica","51.37231479","F","4.019555959","79.90377829",4,"Los Angeles CA","34.05","-118.25"
"Lara Charles","19.82450447","M","8.097002481","0",10,"Savannah GA","32.0167","-81.1167"
"Burns Juan","43.52394205","M","4.290047893","22.914183",4,"Los Angeles CA","34.05","-118.25"
"McKinnie Marcelino","46.00765937","M","7.100101027","60.29446724",3,"Houston TX","29.7604","-95.3698"
"Easton Buddy","39.13415716","M","6.560006432","39.06775919",4,"Los Angeles CA","34.05","-118.25"
"Hoff Stephanie","38.25816037","F","5.294223513","71.80159645",3,"Houston TX","29.7604","-95.3698"
"Foster Mary","28.58946684","F","4.893268344","0.316372492",7,"Philadelphia PA","39.95","-75.1667"
"Johnson Helen","43.39843399","F","2.964041905","91.44315314",4,"Los Angeles CA","34.05","-118.25"
"Drummond Zachary","34.04746503","M","4.043325963","0.956597464",3,"Houston TX","29.7604","-95.3698"
"Alvarez Andrea","27.91202813","F","3.439467847","8.671158684",5,"New Orleans LA","29.95","-90.0667"
"Barre Cleopatra","39.38310452","F","5.372258111","70.47592682",7,"Philadelphia PA","39.95","-75.1667"
"Faust Victor","45.60993975","M","5.324428648","118.5818455",9,"Charleston SC","32.7833","-79.9333"
"Bullock Thomas","26.95020363","F","4.095389993","24.8800159",2,"Chicago IL","41.8369","-87.6847"
"Mendel Joyce","40.0999438","F","3.891667841","58.73077383",7,"Philadelphia PA","39.95","-75.1667"
"Brown Christian","32.11902835","M","8.6390658","0",4,"Los Angeles CA","34.05","-118.25"
"Ray Bobby","56.3409306","M","2.512518358","122.147162",4,"Los Angeles CA","34.05","-118.25"
"Shriver Sheryl","51.84969805","F","5.341537694","104.7083006",9,"Charleston SC","32.7833","-79.9333"
"Doyle Eddie","38.81399016","M","4.383547263","47.21444765",7,"Philadelphia PA","39.95","-75.1667"
"Delarosa Ronnie","39.56338002","M","4.522195764","24.14682718",9,"Charleston SC","32.7833","-79.9333"
"Gilbert Beatrice","27.23296581","F","6.825092984","0",8,"Mobile AL","30.6944","-88.0431"
"Brown Normand","40.57209447","M","3.361212417","25.1543033",7,"Philadelphia PA","39.95","-75.1667"
"Johnson Marguerite","40.43890691","F","4.234961621","69.38483931",8,"Mobile AL","30.6944","-88.0431"
"Deleon Deshawn","48.21209544","M","2.380060284","32.34477735",3,"Houston TX","29.7604","-95.3698"
"Rother Charles","49.36064061","M","5.929539293","93.47247144",2,"Chicago IL","41.8369","-87.6847"
"Campbell Douglas","51.74849947","M","4.406298809","100.069908",3,"Houston TX","29.7604","-95.3698"
"Poole Mary","49.13364296","F","5.382745844","127.9886915",8,"Mobile AL","30.6944","-88.0431"
"Gilbert Michael","28.98962655","M","5.083576504","5.227192306",5,"New Orleans LA","29.95","-90.0667"
"Harris Mary","32.25079014","F","5.39429337","12.89754685",5,"New Orleans LA","29.95","-90.0667"
"Gauthier Iris","47.44933131","F","4.554396933","54.03552107",2,"Chicago IL","41.8369","-87.6847"
"Sims Francine","41.59147478","F","4.487404314","73.0121817",9,"Charleston SC","32.7833","-79.9333"
"Cerda Bobby","65.54523117","M","2.998506026","138.4273791",7,"Philadelphia PA","39.95","-75.1667"
"Lawrence Sarah","28.34771702","F","3.818472151","9.119172997",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Jurado Clara","40.55575182","F","4.322043354","34.84350558",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Contreras Juanita","27.43018116","F","3.14162752","0",9,"Charleston SC","32.7833","-79.9333"
"Armstrong Benjamin","46.30741353","M","3.573605824","38.38328087",1,"Memphis TN","35.1174","-89.9711"
"Frazier Donnie","48.67260857","M","7.386674295","98.83624566",1,"Memphis TN","35.1174","-89.9711"
"McCarthy Lawrence","52.17377596","M","3.516292338","101.5337595",10,"Savannah GA","32.0167","-81.1167"
"Hsu Florence","43.75183017","F","5.392713161","69.9576951",8,"Mobile AL","30.6944","-88.0431"
"Fernandez Joan","43.9514381","F","5.376538748","101.9928632",10,"Savannah GA","32.0167","-81.1167"
"Warner Elane","52.45540397","F","4.422817969","90.17211596",3,"Houston TX","29.7604","-95.3698"
"Roche Chester","47.72987858","M","3.490475194","83.54367898",7,"Philadelphia PA","39.95","-75.1667"
"Moses John","37.90698154","M","4.298834267","35.06470903",9,"Charleston SC","32.7833","-79.9333"
"Kelley Ruben","44.01963233","M","5.997439738","38.84533413",10,"Savannah GA","32.0167","-81.1167"
"Mitchell Kimberly","30.3205917","F","4.491385899","0",5,"New Orleans LA","29.95","-90.0667"
"McHugh Diana","36.00452947","F","6.107024132","0",3,"Houston TX","29.7604","-95.3698"
"Fain Merlin","39.15477715","M","6.914576148","54.59753763",2,"Chicago IL","41.8369","-87.6847"
"Fowler Thomas","22.40636895","M","2.423206405","0",4,"Los Angeles CA","34.05","-118.25"
"Fagin Douglas","30.10802029","M","3.62436914","0",4,"Los Angeles CA","34.05","-118.25"
"Evans Kimberly","43.84223162","F","5.710405134","76.64685289",4,"Los Angeles CA","34.05","-118.25"
"Fields Joseph","39.61758081","M","6.721396113","46.23602582",2,"Chicago IL","41.8369","-87.6847"
"Robison Nina","15.66484651","F","3.386012958","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Ross Fernando","30.04222753","M","3.791881489","30.48416478",5,"New Orleans LA","29.95","-90.0667"
"Sullivan Cynthia","65.36837429","F","3.033414322","223.3503976",1,"Memphis TN","35.1174","-89.9711"
"Tillotson Robert","41.94652256","M","5.212074521","67.44994709",7,"Philadelphia PA","39.95","-75.1667"
"Bourque Stephanie","47.8339639","F","5.027166968","48.73332264",4,"Los Angeles CA","34.05","-118.25"
"Calhoun Juan","35.80111381","M","3.685881771","37.96164708",10,"Savannah GA","32.0167","-81.1167"
"Deane Michael","33.99021376","M","3.787902824","12.98970161",7,"Philadelphia PA","39.95","-75.1667"
"Drake Antonio","29.42749471","M","3.77510406","0",1,"Memphis TN","35.1174","-89.9711"
"Macaluso Dorris","31.30863559","F","4.833517029","3.856373033",2,"Chicago IL","41.8369","-87.6847"
"Campbell Helen","41.36315772","F","3.603277529","111.9242116",7,"Philadelphia PA","39.95","-75.1667"
"Hatfield Carla","28.56540435","F","5.261520665","20.55965911",8,"Mobile AL","30.6944","-88.0431"
"Walker Jean","56.44770711","F","5.310999531","145.6696029",5,"New Orleans LA","29.95","-90.0667"
"McGee Martha","39.65671138","F","5.998805763","95.95880158",7,"Philadelphia PA","39.95","-75.1667"
"Spear William","41.97226163","M","3.817645005","56.39066418",10,"Savannah GA","32.0167","-81.1167"
"Soderberg Alleen","46.56376457","F","4.604496781","139.4226888",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Aleman Gregory","36.67144103","M","5.533036337","17.05126988",9,"Charleston SC","32.7833","-79.9333"
"Bragg Justin","63.42128664","M","5.888628103","133.2744491",9,"Charleston SC","32.7833","-79.9333"
"Major Rebecca","38.57265252","F","4.74652069","42.81226701",7,"Philadelphia PA","39.95","-75.1667"
"Harrison Jessie","40.27154201","F","4.349041781","100.9519821",1,"Memphis TN","35.1174","-89.9711"
"Sublett Marilu","47.80948665","F","4.044537403","152.1984803",1,"Memphis TN","35.1174","-89.9711"
"Bailey Tamara","45.77898633","F","4.440171538","115.2260515",7,"Philadelphia PA","39.95","-75.1667"
"Peterson James","43.49362688","M","4.969185946","17.61089659",9,"Charleston SC","32.7833","-79.9333"
"Colon Jeffery","34.27939594","M","3.324178255","0",10,"Savannah GA","32.0167","-81.1167"
"Reeves Corey","59.78196984","M","4.984798608","60.55257273",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Rodriguez Ronald","41.75313116","M","2.534665419","15.464068",3,"Houston TX","29.7604","-95.3698"
"Barnes Lloyd","52.94532039","M","2.680936013","63.57205291",9,"Charleston SC","32.7833","-79.9333"
"Lambdin Michael","45.67635806","M","4.565553334","98.95464879",1,"Memphis TN","35.1174","-89.9711"
"Kuhns Brett","39.61015103","M","5.318394047","46.04495825",8,"Mobile AL","30.6944","-88.0431"
"Lemaster Raymond","51.76310598","M","2.963447071","104.0127122",10,"Savannah GA","32.0167","-81.1167"
"Shaw Rosalyn","33.09188117","F","4.878286297","20.15091753",8,"Mobile AL","30.6944","-88.0431"
"Myers Stefanie","34.60072358","F","5.138465567","0",8,"Mobile AL","30.6944","-88.0431"
"Pettyjohn Sharon","40.40062097","F","3.710568176","80.50999731",3,"Houston TX","29.7604","-95.3698"
"Pruitt Michael","68.49214185","M","4.135945018","154.5044222",3,"Houston TX","29.7604","-95.3698"
"Tinkham Amanda","42.05745036","F","3.727386968","64.6891395",7,"Philadelphia PA","39.95","-75.1667"
"Robinson Johnny","33.20956615","M","3.979981306","0",3,"Houston TX","29.7604","-95.3698"
"Sloan Patricia","34.91580547","F","4.122652547","2.149561215",2,"Chicago IL","41.8369","-87.6847"
"Gress Ronnie","43.1847824","M","3.555819031","60.55690847",10,"Savannah GA","32.0167","-81.1167"
"Stayton Michael","42.94540677","M","4.861455536","72.20476585",5,"New Orleans LA","29.95","-90.0667"
"Look Amanda","27.7879328","F","3.565788445","25.05635943",3,"Houston TX","29.7604","-95.3698"
"Schwartz Benny","44.01451533","M","3.925072107","3.502903011",7,"Philadelphia PA","39.95","-75.1667"
"Malone John","27.19513443","M","1.10133974","0",4,"Los Angeles CA","34.05","-118.25"
"Halle Travis","46.83041168","M","4.068166531","86.56521132",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"McFadden Javier","57.29141001","M","6.790517399","174.1295465",2,"Chicago IL","41.8369","-87.6847"
"Coleman Ryan","31.91129758","M","4.908665491","0",3,"Houston TX","29.7604","-95.3698"
"Garrison Gary","25.84942248","M","3.047046818","0",3,"Houston TX","29.7604","-95.3698"
"Harrington Frank","31.45947453","M","3.987494284","41.23746486",8,"Mobile AL","30.6944","-88.0431"
"Hubbard Aimee","41.85413534","F","4.347841234","71.78048717",3,"Houston TX","29.7604","-95.3698"
"Smith Rosie","47.88905867","F","3.202412263","75.00694169",5,"New Orleans LA","29.95","-90.0667"
"Barkley Margarita","42.56192","F","5.96811225","23.41337914",2,"Chicago IL","41.8369","-87.6847"
"Sims Todd","38.07684274","M","5.067552404","19.14067893",2,"Chicago IL","41.8369","-87.6847"
"Booker Goldie","51.63850195","F","4.499536683","86.1474325",5,"New Orleans LA","29.95","-90.0667"
"Martinez Colleen","26.17406211","F","4.145136703","0",7,"Philadelphia PA","39.95","-75.1667"
"Coates Elijah","59.95778651","M","7.177378342","128.9533406",9,"Charleston SC","32.7833","-79.9333"
"Langdon Colleen","51.9228344","F","4.023697734","95.12827928",3,"Houston TX","29.7604","-95.3698"
"Hoeppner Teresa","40.24370877","F","5.333395081","77.83489957",10,"Savannah GA","32.0167","-81.1167"
"Wright Alice","42.56352754","F","4.21899595","90.22502745",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Triplett Christine","37.06494348","F","5.402895274","21.50444024",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Orozco Ann","38.62607109","F","4.361913195","74.13735067",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Leboeuf Lorraine","40.2891024","F","6.071910148","37.9442034",9,"Charleston SC","32.7833","-79.9333"
"Estes Karen","42.0395907","F","6.645104547","115.1214619",8,"Mobile AL","30.6944","-88.0431"
"Baker Stephanie","34.08398687","F","4.679718291","4.775849282",5,"New Orleans LA","29.95","-90.0667"
"Sprayberry David","35.6039143","M","5.69769589","0",3,"Houston TX","29.7604","-95.3698"
"McDougal Patricia","66.60856704","F","5.044634698","207.0117455",8,"Mobile AL","30.6944","-88.0431"
"Hernandez Charles","28.47818391","M","2.022084548","0",4,"Los Angeles CA","34.05","-118.25"
"Johnston Maureen","34.37637561","F","5.320763061","0",8,"Mobile AL","30.6944","-88.0431"
"Metcalf Elizabeth","39.23734461","F","4.200260134","34.44889839",1,"Memphis TN","35.1174","-89.9711"
"Morey Kevin","37.79987095","M","3.933246205","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Raya Hassan","38.03589884","M","3.551924421","75.53824525",7,"Philadelphia PA","39.95","-75.1667"
"Mitcham Barry","32.44541888","M","3.191281865","38.25033365",9,"Charleston SC","32.7833","-79.9333"
"Matheny Eric","49.84091704","M","1.97528266","94.71125677",7,"Philadelphia PA","39.95","-75.1667"
"Rankin Fabian","47.03718015","M","4.262527385","80.10797021",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Jackson Elizabeth","45.7160768","F","3.432529621","138.2709228",5,"New Orleans LA","29.95","-90.0667"
"Ostler Alonzo","51.65546962","M","1.306158493","110.9734085",8,"Mobile AL","30.6944","-88.0431"
"Schueler Debra","35.95772584","F","6.349005558","26.08200178",7,"Philadelphia PA","39.95","-75.1667"
"Webb Michael","25.84663494","M","5.909798149","0",8,"Mobile AL","30.6944","-88.0431"
"Crews April","47.19566927","F","3.981473731","100.4696691",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
